user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
UIDJS9aabbc0c6cf,25-34,Tier 1,2024-09-26,VIP,,2024-12-26,Free
UIDJS9aae76c71a0,18-24,Tier 1,2024-07-21,Premium,,,
UIDJS9aafd4412c4,45+,Tier 2,2024-04-02,VIP,2024-05-23,,
UIDJS9ab0e7600c6,18-24,Tier 1,2024-02-25,Free,,,
UIDJS9ab169e1640,35-44,Tier 2,2024-10-24,Premium,,,
UIDJS9ab285587b3,25-34,Tier 1,2024-01-19,Premium,,,
UIDJS9ab39d664e2,35-44,Tier 2,2024-02-02,VIP,2024-10-18,,
UIDJS9ab6f845310,45+,Tier 2,2024-06-28,VIP,,,
UIDJS9ab7900c352,25-34,Tier 3,2024-02-15,Free,,,
UIDJS9aba3c74300,25-34,Tier 1,2024-06-08,VIP,,,
UIDJS9abce0fc18f,25-34,Tier 1,2024-11-26,Free,,,
UIDJS9abd111a958,25-34,Tier 2,2024-03-01,VIP,,2024-10-01,Premium
UIDJS9ac47e467e7,35-44,Tier 1,2024-10-12,VIP,,,
UIDJS9ac48c58119,25-34,Tier 1,2024-06-28,VIP,,,
UIDJS9ac5a241eb9,35-44,Tier 1,2024-08-02,VIP,,,
UIDJS9ac5aa290aa,25-34,Tier 3,2024-10-17,Free,,,
UIDJS9ac7b17002a,25-34,Tier 1,2024-04-13,VIP,,,
UIDJS9ac850050c0,25-34,Tier 2,2024-06-22,VIP,,,
UIDJS9acc1d665de,25-34,Tier 2,2024-08-18,Free,,,
UIDJS9acc2b63dc0,18-24,Tier 1,2024-10-11,Free,,,
UIDJS9acdf38584f,18-24,Tier 1,2024-05-16,VIP,,2024-07-16,Free
UIDJS9ace0792bb7,18-24,Tier 1,2024-10-11,Free,2024-11-09,,
UIDJS9ace1783122,25-34,Tier 1,2024-03-18,VIP,,,
UIDJS9ad1f45f5d9,25-34,Tier 1,2024-01-20,VIP,,2024-03-20,Premium
UIDJS9ad2b4a75d6,25-34,Tier 1,2024-11-16,Premium,2024-12-11,,
UIDJS9ad46965868,35-44,Tier 1,2024-05-01,Premium,,,
UIDJS9ad47248d4a,35-44,Tier 1,2024-02-23,Premium,,,
UIDJS9ad6b03f74a,18-24,Tier 2,2024-06-25,VIP,,,
UIDJS9ad72a4de87,25-34,Tier 1,2024-10-11,VIP,,,
UIDJS9ad75fbf9a5,18-24,Tier 1,2024-04-24,Premium,,,
UIDJS9ad8ae755ee,25-34,Tier 1,2024-09-14,VIP,,,
UIDJS9adab8b7307,35-44,Tier 2,2024-03-04,Free,2024-08-02,,
UIDJS9adcfffbaa9,18-24,Tier 2,2024-10-23,VIP,,,
UIDJS9ae09d10e81,35-44,Tier 3,2024-11-01,Free,,,
UIDJS9ae25b3cab8,25-34,Tier 2,2024-09-02,Premium,,,
UIDJS9ae5297cbb3,25-34,Tier 1,2024-05-03,VIP,,,
UIDJS9ae58ab0968,25-34,Tier 2,2024-06-19,VIP,,,
UIDJS9ae5cd5a679,45+,Tier 1,2024-09-02,VIP,,2024-10-02,Free
UIDJS9ae5e362b03,25-34,Tier 1,2024-10-12,Premium,,,
UIDJS9ae7af2f66b,45+,Tier 1,2024-01-02,Premium,,,
UIDJS9ae87d49e8f,25-34,Tier 1,2024-09-08,VIP,2024-10-13,,
UIDJS9aea06a7a77,35-44,Tier 1,2024-10-13,Premium,,,
UIDJS9aea92fdacb,18-24,Tier 3,2024-03-10,VIP,,,
UIDJS9aec21c388a,18-24,Tier 1,2024-03-14,Premium,,,
UIDJS9af1878c54f,18-24,Tier 2,2024-11-26,VIP,,,
UIDJS9af220d1080,18-24,Tier 1,2024-07-07,VIP,,,
UIDJS9af34813f12,25-34,Tier 1,2024-04-29,VIP,,,
UIDJS9af5a36e8d9,18-24,Tier 2,2024-10-28,Premium,2024-11-29,,
UIDJS9af70f6e350,25-34,Tier 1,2024-02-13,Free,,,
UIDJS9af9d6c537d,35-44,Tier 1,2024-04-20,VIP,,,
UIDJS9afbe1d9cf3,25-34,Tier 3,2024-10-25,VIP,,,
UIDJS9afdce805d1,25-34,Tier 1,2024-11-10,Premium,,,
UIDJS9afe02193ab,25-34,Tier 1,2024-01-12,VIP,,,
UIDJS9aff0a2420b,45+,Tier 1,2024-10-08,Premium,,,
UIDJS9b00360974b,25-34,Tier 2,2024-03-13,Free,,2024-04-13,VIP
UIDJS9b01562f673,35-44,Tier 1,2024-05-13,Free,2024-07-31,,
UIDJS9b01ae024d1,25-34,Tier 2,2024-06-22,VIP,,2024-08-22,Premium
UIDJS9b026d44bbd,35-44,Tier 1,2024-03-20,VIP,,,
UIDJS9b04159c433,25-34,Tier 1,2024-11-05,VIP,,,
UIDJS9b04e33882a,35-44,Tier 2,2024-02-15,VIP,,,
UIDJS9b06ad1c601,25-34,Tier 2,2024-08-29,Free,2024-11-24,,
UIDJS9b093f27bca,25-34,Tier 1,2024-08-14,Premium,,,
UIDJS9b0beda69e2,45+,Tier 1,2024-10-26,Free,2024-11-27,,
UIDJS9b0d0f5ec6b,25-34,Tier 1,2024-02-22,VIP,,,
UIDJS9b0d44dae10,25-34,Tier 3,2024-03-25,Free,2024-06-04,,
UIDJS9b0e4520081,25-34,Tier 2,2024-08-24,Free,,,
UIDJS9b10481a22d,25-34,Tier 3,2024-08-09,Free,,,
UIDJS9b146b655b1,35-44,Tier 1,2024-02-25,Premium,,,
UIDJS9b159cb3d75,35-44,Tier 3,2024-08-24,VIP,2024-12-21,,
UIDJS9b16672e06c,25-34,Tier 1,2024-10-26,VIP,2024-11-18,,
UIDJS9b174313879,25-34,Tier 1,2024-08-13,Free,,2024-10-13,Premium
UIDJS9b19cec10a7,25-34,Tier 3,2024-04-10,Free,,,
UIDJS9b1e4cb4ee4,35-44,Tier 1,2024-02-16,Premium,,,
UIDJS9b1fc3fcdea,25-34,Tier 2,2024-02-08,Premium,,,
UIDJS9b21f17f4e3,25-34,Tier 1,2024-10-14,VIP,,,
UIDJS9b22b70ce2c,25-34,Tier 1,2024-02-17,Premium,,,
UIDJS9b245f5eb77,35-44,Tier 1,2024-01-10,Free,2024-08-17,,
UIDJS9b27b75c804,45+,Tier 2,2024-10-23,Free,,,
UIDJS9b2910f5c90,25-34,Tier 3,2024-05-15,Free,,,
UIDJS9b2a4663cb7,25-34,Tier 2,2024-06-01,VIP,2024-09-23,,
UIDJS9b2b395291c,25-34,Tier 1,2024-02-07,VIP,,2024-04-07,Free
UIDJS9b2c116121c,35-44,Tier 1,2024-04-08,Free,,,
UIDJS9b2cece913e,25-34,Tier 2,2024-07-29,VIP,,,
UIDJS9b2e5b8682b,35-44,Tier 1,2024-10-30,Premium,,,
UIDJS9b2ecb4458a,25-34,Tier 3,2024-01-30,Free,2024-10-22,,
UIDJS9b2eee09b68,35-44,Tier 2,2024-08-29,Free,,,
UIDJS9b2ef27c113,25-34,Tier 1,2024-10-19,Premium,,,
UIDJS9b2f15c1b0a,25-34,Tier 1,2024-04-09,Premium,,,
UIDJS9b307a7238f,45+,Tier 1,2024-05-20,Premium,,,
UIDJS9b3485be47a,25-34,Tier 1,2024-05-15,Premium,,,
UIDJS9b3a6939e5a,18-24,Tier 1,2024-04-03,Premium,,,
UIDJS9b3bead85ee,25-34,Tier 1,2024-07-06,VIP,,,
UIDJS9b3c3f58a00,25-34,Tier 1,2024-05-16,Premium,,,
UIDJS9b3cc91d83c,35-44,Tier 3,2024-06-30,Free,,,
UIDJS9b3f96652e0,45+,Tier 3,2024-03-31,Free,,,
UIDJS9b4032d9f02,25-34,Tier 1,2024-07-02,VIP,,,
UIDJS9b438dff07a,35-44,Tier 1,2024-10-16,Premium,,,
UIDJS9b44cad536d,18-24,Tier 2,2024-08-02,Free,,,
UIDJS9b47089fc31,35-44,Tier 1,2024-10-22,Premium,,,
UIDJS9b492703b83,35-44,Tier 2,2024-06-24,VIP,,2024-08-24,Premium
UIDJS9b4950f5af6,25-34,Tier 1,2024-06-27,VIP,,,
UIDJS9b4a5a3d41b,25-34,Tier 3,2024-10-06,VIP,2024-11-20,,
UIDJS9b4d02538ac,25-34,Tier 2,2024-04-27,Premium,,,
UIDJS9b4d917bb01,45+,Tier 2,2024-01-09,VIP,,2024-03-09,Premium
UIDJS9b503c64700,18-24,Tier 1,2024-07-12,Premium,,,
UIDJS9b525a6500e,18-24,Tier 1,2024-02-11,VIP,,,
UIDJS9b530530004,18-24,Tier 1,2024-01-07,VIP,,2024-04-07,Premium
UIDJS9b536de7da5,45+,Tier 1,2024-10-10,VIP,,2024-12-10,Free
UIDJS9b56849ce4f,25-34,Tier 3,2024-10-17,VIP,2024-12-10,,
UIDJS9b572e89c86,25-34,Tier 1,2024-07-22,VIP,,,
UIDJS9b574030d92,18-24,Tier 1,2024-01-13,VIP,,2024-04-13,Free
UIDJS9b588a0cf2a,25-34,Tier 1,2024-06-14,Premium,,,
UIDJS9b592c0f0bc,25-34,Tier 2,2024-05-01,Premium,,,
UIDJS9b597489cca,25-34,Tier 1,2024-07-19,VIP,2024-10-20,,
UIDJS9b59d802bd5,25-34,Tier 2,2024-09-20,Premium,,,
UIDJS9b5b3e690be,25-34,Tier 1,2024-03-11,Premium,,,
UIDJS9b6161cedce,25-34,Tier 1,2024-01-29,Premium,,,
UIDJS9b68b0b4b2b,35-44,Tier 3,2024-09-07,Free,,,
UIDJS9b6d327f14b,45+,Tier 1,2024-09-15,Free,,,
UIDJS9b7220e1f15,18-24,Tier 1,2024-09-24,Free,,,
UIDJS9b753754314,35-44,Tier 2,2024-01-12,Free,2024-08-02,,
UIDJS9b7602a6e3c,25-34,Tier 3,2024-02-22,Premium,,,
UIDJS9b7602e21ef,35-44,Tier 1,2024-06-15,VIP,,2024-07-15,Premium
UIDJS9b7a6c6fc52,18-24,Tier 2,2024-02-17,Free,,,
UIDJS9b7d6d14a35,25-34,Tier 1,2024-05-17,VIP,,,
UIDJS9b7d91a86ff,25-34,Tier 1,2024-05-03,Free,,2024-07-03,Premium
UIDJS9b7ea0244fa,25-34,Tier 1,2024-10-08,VIP,,,
UIDJS9b7f3394146,25-34,Tier 1,2024-03-19,VIP,,2024-05-19,Premium
UIDJS9b800b6d095,25-34,Tier 2,2024-02-25,Free,,2024-04-25,VIP
UIDJS9b811df45ba,35-44,Tier 1,2024-10-28,VIP,,,
UIDJS9b81dd6aeb3,25-34,Tier 1,2024-11-09,Premium,,,
UIDJS9b8351933d6,35-44,Tier 1,2024-05-27,Free,,2024-06-27,Premium
UIDJS9b8485aca6d,18-24,Tier 1,2024-11-01,Premium,,,
UIDJS9b84c91b6dc,18-24,Tier 1,2024-09-27,Premium,,,
UIDJS9b8583b894a,25-34,Tier 1,2024-01-02,VIP,,,
UIDJS9b85bd79d20,25-34,Tier 2,2024-09-29,VIP,,,
UIDJS9b87526ec2d,25-34,Tier 3,2024-08-14,Free,,2024-10-14,Premium
UIDJS9b886f7213c,35-44,Tier 2,2024-06-12,VIP,,,
UIDJS9b88d386c57,25-34,Tier 3,2024-01-24,VIP,,,
UIDJS9b8afb95c25,25-34,Tier 3,2024-02-13,VIP,,,
UIDJS9b8d17ff0fe,35-44,Tier 1,2024-07-21,Premium,,,
UIDJS9b8ea7176cd,25-34,Tier 2,2024-10-28,VIP,,,
UIDJS9b90a52d220,18-24,Tier 1,2024-09-09,Premium,,,
UIDJS9b90eb2c83a,45+,Tier 1,2024-11-28,Premium,,,
UIDJS9b912008d86,35-44,Tier 2,2024-07-06,VIP,,,
UIDJS9b915fb3992,45+,Tier 3,2024-07-22,Free,,,
UIDJS9b93bd2af73,18-24,Tier 1,2024-02-19,VIP,2024-04-23,,
UIDJS9b96b198b28,35-44,Tier 1,2024-05-11,Free,2024-06-10,,
UIDJS9b96ecac15d,25-34,Tier 2,2024-05-25,VIP,,,
UIDJS9b99405d7d7,45+,Tier 1,2024-03-16,Premium,2024-04-19,,
UIDJS9b99cbce56c,35-44,Tier 1,2024-02-06,VIP,,,
UIDJS9b9ca363e33,35-44,Tier 2,2024-02-21,VIP,,,
UIDJS9b9fdeb660f,35-44,Tier 3,2024-11-24,Free,,2024-12-24,VIP
UIDJS9ba16f78bfa,25-34,Tier 3,2024-10-28,Free,,,
UIDJS9ba1aa0a8c2,25-34,Tier 1,2024-01-30,Premium,,,
UIDJS9ba2a9a63b9,18-24,Tier 1,2024-09-18,Free,,,
UIDJS9ba49764b2a,45+,Tier 1,2024-05-10,VIP,,2024-09-10,Free
UIDJS9ba55d079d2,25-34,Tier 3,2024-07-23,Premium,,,
UIDJS9ba59075eaa,35-44,Tier 1,2024-04-04,Premium,,,
UIDJS9ba7e66ac18,35-44,Tier 1,2024-04-01,Free,,2024-05-01,Premium
UIDJS9ba939cb652,25-34,Tier 1,2024-05-22,Premium,,,
UIDJS9bab0ca2b8f,35-44,Tier 1,2024-05-29,Free,,2024-06-29,Premium
UIDJS9bab24d97c4,35-44,Tier 1,2024-06-22,Premium,,2024-08-22,VIP
UIDJS9bae3cd6f95,35-44,Tier 1,2024-03-08,Premium,,,
UIDJS9bb1b98ce25,18-24,Tier 1,2024-07-07,Premium,2024-10-18,,
UIDJS9bb266b323c,25-34,Tier 1,2024-05-19,VIP,,,
UIDJS9bb39b7b525,18-24,Tier 1,2024-02-24,Free,,,
UIDJS9bb3cb4df7f,35-44,Tier 1,2024-09-18,Free,,,
UIDJS9bb63460191,45+,Tier 2,2024-10-04,Free,,,
UIDJS9bb6aa0c7c2,25-34,Tier 1,2024-11-24,Premium,,,
UIDJS9bb6cd7bda0,35-44,Tier 3,2024-09-08,VIP,,,
UIDJS9bba20e0dce,35-44,Tier 1,2024-10-04,VIP,,,
UIDJS9bba91067e5,25-34,Tier 2,2024-02-03,VIP,,2024-06-03,Free
UIDJS9bbd8026bbb,45+,Tier 2,2024-07-25,Free,,2024-08-25,Premium
UIDJS9bbdf3f89cc,25-34,Tier 3,2024-08-02,VIP,,,
UIDJS9bbf0adafc4,45+,Tier 1,2024-01-31,Premium,2024-03-18,,
UIDJS9bbfce58d08,18-24,Tier 1,2024-11-07,Free,2024-12-06,,
UIDJS9bc124ffddb,25-34,Tier 2,2024-04-04,VIP,,2024-06-04,Premium
UIDJS9bc38a61324,18-24,Tier 2,2024-09-25,VIP,,,
UIDJS9bc3b9e192e,25-34,Tier 1,2024-01-28,Free,,,
UIDJS9bc560244ab,25-34,Tier 2,2024-03-07,VIP,,2024-07-07,Free
UIDJS9bc69af79d1,18-24,Tier 1,2024-10-05,VIP,,2024-12-05,Free
UIDJS9bc71bfc1ab,25-34,Tier 1,2024-09-19,Free,2024-10-20,,
UIDJS9bc846b75c7,25-34,Tier 3,2024-02-21,Premium,,,
UIDJS9bcb1bab7f1,25-34,Tier 1,2024-11-20,Free,,,
UIDJS9bcbdf1ef66,35-44,Tier 3,2024-06-16,Free,,,
UIDJS9bcd20c19be,25-34,Tier 1,2024-05-07,Premium,,,
UIDJS9bcd564284a,45+,Tier 2,2024-04-21,VIP,,2024-12-21,Premium
UIDJS9bcfc6f92fd,18-24,Tier 1,2024-02-05,Free,2024-04-18,,
UIDJS9bd093ccf1e,25-34,Tier 3,2024-02-03,Free,,,
UIDJS9bd21922ca3,35-44,Tier 1,2024-01-05,Free,,2024-09-05,VIP
UIDJS9bd29da99ce,25-34,Tier 2,2024-06-30,Free,,2024-07-30,VIP
UIDJS9bd4cc96bcf,45+,Tier 2,2024-01-20,Free,,,
UIDJS9bd66997193,45+,Tier 2,2024-04-16,VIP,,2024-05-16,Premium
UIDJS9bd95dd09cd,35-44,Tier 1,2024-09-03,Premium,,,
UIDJS9bd9d23201b,25-34,Tier 3,2024-09-14,Premium,,,
UIDJS9bd9f251b75,35-44,Tier 1,2024-01-18,VIP,,2024-02-18,Premium
UIDJS9bdba5eec7d,35-44,Tier 2,2024-07-09,VIP,,,
UIDJS9bdbd378278,25-34,Tier 1,2024-03-26,Premium,,,
UIDJS9be07ddd11a,25-34,Tier 1,2024-07-06,VIP,,2024-12-06,Free
UIDJS9be13fcc3ae,25-34,Tier 1,2024-05-28,VIP,,2024-07-28,Premium
UIDJS9be214f4e6e,25-34,Tier 2,2024-06-01,VIP,,,
UIDJS9be558be094,35-44,Tier 3,2024-08-28,Free,,,
UIDJS9be97a57afc,25-34,Tier 3,2024-03-14,VIP,,,
UIDJS9be9a1e8805,35-44,Tier 2,2024-04-03,Free,2024-10-30,,
UIDJS9bea21afc6f,25-34,Tier 1,2024-09-19,Premium,,,
UIDJS9bea2dbacd8,25-34,Tier 2,2024-07-09,Free,,,
UIDJS9bea4fa16a9,35-44,Tier 1,2024-10-20,Free,2024-12-03,,
UIDJS9beb575ca98,25-34,Tier 1,2024-04-17,VIP,,2024-06-17,Free
UIDJS9beb9ae346f,25-34,Tier 1,2024-05-03,VIP,,,
UIDJS9bebcd35fa6,18-24,Tier 1,2024-04-19,VIP,,,
UIDJS9bec4b2bd47,18-24,Tier 1,2024-01-14,VIP,,,
UIDJS9bf079b9e14,35-44,Tier 1,2024-04-25,Free,,2024-06-25,VIP
UIDJS9bf08de8c47,35-44,Tier 1,2024-08-27,Premium,,,
UIDJS9bf195f73be,35-44,Tier 1,2024-01-04,VIP,,2024-11-04,Free
UIDJS9bf22f34ad9,18-24,Tier 1,2024-03-24,Free,,,
UIDJS9bf2d61f74d,45+,Tier 1,2024-08-19,Premium,,,
UIDJS9bf2d6a313f,25-34,Tier 2,2024-01-21,Free,,,
UIDJS9bf2fc44428,35-44,Tier 1,2024-03-06,Premium,2024-08-12,,
UIDJS9bf33e5cb27,18-24,Tier 2,2024-10-27,VIP,,,
UIDJS9bf3b9d0c44,18-24,Tier 1,2024-03-23,VIP,,,
UIDJS9bf5b30b883,25-34,Tier 2,2024-08-17,Premium,,,
UIDJS9bf5d4ebb7e,18-24,Tier 2,2024-01-25,Free,,,
UIDJS9bf71ae06ff,18-24,Tier 1,2024-11-19,VIP,,2024-12-19,Free
UIDJS9bf7622f7c4,25-34,Tier 1,2024-06-12,Free,,,
UIDJS9bfa39ebf24,25-34,Tier 2,2024-01-15,VIP,,2024-07-15,Free
UIDJS9bfac25d15f,25-34,Tier 1,2024-11-25,Free,,,
UIDJS9bfaddafefe,25-34,Tier 1,2024-02-03,Free,,,
UIDJS9bfc9f3139b,25-34,Tier 1,2024-03-01,Premium,,,
UIDJS9bfe1d1c79b,25-34,Tier 1,2024-05-13,Free,2024-06-14,,
UIDJS9bff5ccc3e8,35-44,Tier 2,2024-10-14,VIP,,,
UIDJS9bfff770b22,18-24,Tier 3,2024-04-02,Free,,,
UIDJS9c003237038,45+,Tier 1,2024-09-11,Premium,,,
UIDJS9c019175562,45+,Tier 2,2024-06-30,Premium,,,
UIDJS9c01ef16e11,25-34,Tier 1,2024-10-05,Premium,,,
UIDJS9c057e7f448,35-44,Tier 2,2024-10-24,Free,,,
UIDJS9c080e7a0f8,45+,Tier 1,2024-04-12,Free,,,
UIDJS9c0a3efb10d,25-34,Tier 3,2024-02-18,VIP,2024-09-08,,
UIDJS9c0aad89c21,25-34,Tier 1,2024-10-25,VIP,2024-12-09,,
UIDJS9c0b165bc11,25-34,Tier 1,2024-02-04,Free,,,
UIDJS9c0b8105467,25-34,Tier 2,2024-05-28,VIP,,,
UIDJS9c0b9170207,25-34,Tier 3,2024-03-28,VIP,,,
UIDJS9c0ca9420c0,18-24,Tier 1,2024-04-04,Premium,,,
UIDJS9c0cae83b80,45+,Tier 1,2024-01-02,Free,,,
UIDJS9c0cd9a89b6,18-24,Tier 2,2024-05-26,VIP,,,
UIDJS9c0e0980acd,45+,Tier 2,2024-11-16,Free,,,
UIDJS9c1160e6968,18-24,Tier 1,2024-08-27,Premium,,,
UIDJS9c14609d329,25-34,Tier 1,2024-07-22,Premium,,,
UIDJS9c16cab1eed,45+,Tier 2,2024-07-26,VIP,,,
UIDJS9c1978ce8ba,25-34,Tier 2,2024-04-20,VIP,,2024-05-20,Premium
UIDJS9c1a48dc119,25-34,Tier 2,2024-10-12,VIP,,,
UIDJS9c1a7830f91,25-34,Tier 3,2024-03-25,VIP,,,
UIDJS9c1d04529e2,25-34,Tier 1,2024-03-20,VIP,,,
UIDJS9c1dd08f67b,18-24,Tier 1,2024-02-08,Free,,,
UIDJS9c1e8171759,25-34,Tier 1,2024-11-11,Premium,,,
UIDJS9c2136907a4,25-34,Tier 2,2024-11-16,VIP,,,
UIDJS9c23d564c65,25-34,Tier 2,2024-01-13,Free,,,
UIDJS9c25f3d5a13,25-34,Tier 2,2024-10-01,Free,,,
UIDJS9c28b5831d2,35-44,Tier 2,2024-05-15,Free,,,
UIDJS9c29627c41d,35-44,Tier 1,2024-09-06,Premium,,,
UIDJS9c29afdc098,18-24,Tier 2,2024-11-25,VIP,,,
UIDJS9c2afd05685,25-34,Tier 1,2024-03-04,Premium,,,
UIDJS9c2b1aeadea,25-34,Tier 1,2024-10-07,Free,2024-11-11,,
UIDJS9c2bece28a9,45+,Tier 1,2024-07-19,Free,2024-08-31,,
UIDJS9c2edda9aa8,25-34,Tier 2,2024-04-06,Free,,,
UIDJS9c2f4569f9d,35-44,Tier 1,2024-01-05,Premium,,,
UIDJS9c31399ef67,25-34,Tier 1,2024-06-30,Premium,,,
UIDJS9c318206e92,25-34,Tier 3,2024-05-28,VIP,,,
UIDJS9c35f6cb258,25-34,Tier 3,2024-02-25,Free,,,
UIDJS9c383d7c176,45+,Tier 2,2024-07-15,VIP,,,
UIDJS9c3bd65bb51,45+,Tier 2,2024-08-14,VIP,2024-11-01,,
UIDJS9c3d716b4bb,25-34,Tier 1,2024-11-05,Premium,,,
UIDJS9c3e890e35a,25-34,Tier 1,2024-08-27,Free,,2024-09-27,VIP
UIDJS9c3f52fb9c2,18-24,Tier 2,2024-11-03,VIP,,,
UIDJS9c3fbb64af5,18-24,Tier 1,2024-05-28,Free,,,
UIDJS9c40063ab9b,25-34,Tier 1,2024-07-20,Free,2024-11-03,,
UIDJS9c42c0b3ba3,25-34,Tier 1,2024-06-14,Premium,,,
UIDJS9c42d53af10,35-44,Tier 3,2024-11-15,Free,,,
UIDJS9c43d7f7b87,18-24,Tier 2,2024-06-09,VIP,,,
UIDJS9c445deaac2,25-34,Tier 2,2024-06-28,VIP,,,
UIDJS9c468408972,35-44,Tier 2,2024-03-14,Free,,,
UIDJS9c47005948f,18-24,Tier 1,2024-10-22,VIP,,,
UIDJS9c477ace93c,25-34,Tier 1,2024-11-05,Premium,,,
UIDJS9c4c9c2935f,25-34,Tier 2,2024-07-29,VIP,,,
UIDJS9c4ec67e5c3,35-44,Tier 3,2024-04-06,Free,2024-07-05,,
UIDJS9c4ed754afc,35-44,Tier 1,2024-09-08,Premium,,,
UIDJS9c4f0bf3c1d,45+,Tier 1,2024-06-21,Premium,,,
UIDJS9c509cf08de,18-24,Tier 1,2024-05-23,Free,,,
UIDJS9c50d05261a,25-34,Tier 1,2024-05-03,VIP,2024-06-03,,
UIDJS9c51408a98f,35-44,Tier 2,2024-09-04,Premium,,,
UIDJS9c51a58df47,25-34,Tier 3,2024-08-29,VIP,,2024-09-29,Premium
UIDJS9c5246fa141,25-34,Tier 1,2024-02-11,Premium,2024-04-05,,
UIDJS9c52a829fc5,25-34,Tier 2,2024-04-03,VIP,,2024-10-03,Free
UIDJS9c53924c562,35-44,Tier 3,2024-01-08,VIP,,2024-02-08,Free
UIDJS9c53d1241a9,45+,Tier 3,2024-04-27,Free,2024-12-16,,
UIDJS9c5405ea35c,25-34,Tier 1,2024-05-11,Free,,,
UIDJS9c5872a1ad6,35-44,Tier 2,2024-11-29,VIP,,,
UIDJS9c587ea96ad,35-44,Tier 1,2024-07-08,VIP,,,
UIDJS9c5c433d027,35-44,Tier 1,2024-09-27,VIP,2024-12-11,,
UIDJS9c5c60e6d70,25-34,Tier 1,2024-09-07,VIP,,2024-11-07,Free
UIDJS9c5cfe9042b,18-24,Tier 3,2024-10-13,VIP,,,
UIDJS9c5decfc74e,25-34,Tier 3,2024-10-25,Premium,,,
UIDJS9c6008ae2e4,35-44,Tier 1,2024-04-11,Free,,,
UIDJS9c60ceb7d92,25-34,Tier 1,2024-05-26,VIP,,,
UIDJS9c62a455ebe,25-34,Tier 2,2024-03-14,Free,,,
UIDJS9c635795a7e,25-34,Tier 2,2024-08-03,VIP,,,
UIDJS9c660aca330,25-34,Tier 1,2024-10-06,VIP,,,
UIDJS9c66a5b0752,25-34,Tier 3,2024-06-01,Free,,,
UIDJS9c66b5e59b3,25-34,Tier 2,2024-11-24,VIP,,,
UIDJS9c68a7791b7,18-24,Tier 2,2024-10-15,Free,,,
UIDJS9c696f2ddc6,45+,Tier 3,2024-06-22,Free,2024-09-14,,
UIDJS9c6caa337dc,35-44,Tier 1,2024-02-10,Premium,,,
UIDJS9c6eb8916ac,25-34,Tier 2,2024-09-08,Premium,,,
UIDJS9c7091c5901,25-34,Tier 2,2024-03-27,VIP,,2024-05-27,Premium
UIDJS9c75a3f40de,35-44,Tier 1,2024-08-14,VIP,2024-10-18,,
UIDJS9c760eb2c53,25-34,Tier 1,2024-02-23,VIP,,2024-11-23,Premium
UIDJS9c76a23cc6a,25-34,Tier 1,2024-09-08,VIP,,,
UIDJS9c76d44d08a,18-24,Tier 2,2024-07-05,Free,,,
UIDJS9c76d50019f,25-34,Tier 2,2024-03-08,Premium,,,
UIDJS9c798595390,25-34,Tier 3,2024-04-03,Free,,,
UIDJS9c7a0bef068,35-44,Tier 2,2024-02-09,VIP,,,
UIDJS9c7b21866ff,25-34,Tier 2,2024-11-22,VIP,,,
UIDJS9c7e2d4aba3,18-24,Tier 1,2024-04-29,Premium,,2024-12-29,Free
UIDJS9c7ec04e9ed,25-34,Tier 1,2024-09-21,VIP,,,
UIDJS9c80be82495,35-44,Tier 2,2024-10-29,Free,,,
UIDJS9c80f5f5a1a,35-44,Tier 3,2024-02-04,VIP,,,
UIDJS9c81f6efa04,35-44,Tier 1,2024-08-10,Free,2024-11-09,,
UIDJS9c831749e30,35-44,Tier 2,2024-06-20,Premium,,,
UIDJS9c840cae590,35-44,Tier 1,2024-03-17,Premium,,,
UIDJS9c86604c2c7,25-34,Tier 1,2024-07-05,VIP,2024-08-31,,
UIDJS9c86cea5b74,35-44,Tier 2,2024-08-07,Free,,2024-10-07,Premium
UIDJS9c87476b753,18-24,Tier 2,2024-03-21,VIP,,,
UIDJS9c889405212,25-34,Tier 1,2024-11-12,Premium,,,
UIDJS9c895ed4594,35-44,Tier 3,2024-10-18,Free,,,
UIDJS9c8aacf64ac,25-34,Tier 3,2024-11-22,Free,,,
UIDJS9c91ed8ea02,35-44,Tier 2,2024-11-07,VIP,,,
UIDJS9c9383ec427,25-34,Tier 1,2024-02-22,VIP,,2024-04-22,Premium
UIDJS9c93d697b42,25-34,Tier 1,2024-09-25,Free,,,
UIDJS9c948b6053b,35-44,Tier 1,2024-04-06,Premium,2024-06-15,,
UIDJS9c9550f2487,25-34,Tier 1,2024-11-04,Free,,2024-12-04,Premium
UIDJS9c95a4bbb84,45+,Tier 2,2024-11-29,VIP,,2024-12-29,Premium
UIDJS9c97f228f92,35-44,Tier 1,2024-05-20,Premium,,,
UIDJS9c9b7a06ae5,25-34,Tier 2,2024-02-25,VIP,,,
UIDJS9ca1b925aab,35-44,Tier 1,2024-01-26,Premium,,,
UIDJS9ca22e34a38,25-34,Tier 1,2024-07-27,Free,,,
UIDJS9ca4088686b,25-34,Tier 1,2024-05-19,VIP,,,
UIDJS9ca4dc19bf9,25-34,Tier 1,2024-05-21,Free,2024-11-22,,
UIDJS9ca582f04b6,25-34,Tier 2,2024-03-16,VIP,,,
UIDJS9ca912cb2d6,35-44,Tier 2,2024-09-07,VIP,,,
UIDJS9ca94d82d8d,25-34,Tier 1,2024-04-10,Premium,,,
